# tau (s), T (K), Y_CO, Y_CO2 
1.2979042548e-02 1.1620743621e+03 4.5065409545e-02 1.9204952275e-02 
1.3500958669e-02 1.1582258159e+03 4.4896874606e-02 1.9061964699e-02 
1.4049863427e-02 1.1543772696e+03 4.4726792519e-02 1.8920214496e-02 
1.4627590260e-02 1.1505287233e+03 4.4555131184e-02 1.8779702648e-02 
1.5236121143e-02 1.1466801771e+03 4.4381857505e-02 1.8640430703e-02 
1.5877600039e-02 1.1428316308e+03 4.4206937412e-02 1.8502400730e-02 
1.6554347670e-02 1.1389830846e+03 4.4030335888e-02 1.8365615246e-02 
1.7268877744e-02 1.1351345383e+03 4.3852017019e-02 1.8230077155e-02 
1.8023914788e-02 1.1312859920e+03 4.3671944038e-02 1.8095789667e-02 
1.8822413755e-02 1.1274374458e+03 4.3490079403e-02 1.7962756205e-02 
1.9667581571e-02 1.1235888995e+03 4.3306384868e-02 1.7830980316e-02 
2.0562900843e-02 1.1197403533e+03 4.3120821589e-02 1.7700465558e-02 
2.1512155928e-02 1.1158918070e+03 4.2933350239e-02 1.7571215388e-02 
2.2519461607e-02 1.1120432607e+03 4.2743931143e-02 1.7443233032e-02 
2.3589294636e-02 1.1081947145e+03 4.2552524433e-02 1.7316521346e-02 
2.4726528455e-02 1.1043461682e+03 4.2359090234e-02 1.7191082669e-02 
2.5936471382e-02 1.1004976220e+03 4.2163588862e-02 1.7066918668e-02 
2.7224908636e-02 1.0966490757e+03 4.1965981052e-02 1.6944030160e-02 
2.8598148587e-02 1.0928005295e+03 4.1766228213e-02 1.6822416944e-02 
3.0063073648e-02 1.0889519832e+03 4.1564292700e-02 1.6702077604e-02 
3.1627196286e-02 1.0851034369e+03 4.1360138125e-02 1.6583009323e-02 
3.3298720674e-02 1.0812548907e+03 4.1153729676e-02 1.6465207679e-02 
3.5086610548e-02 1.0774063444e+03 4.0945034468e-02 1.6348666440e-02 
3.7000663912e-02 1.0735577982e+03 4.0734021915e-02 1.6233377361e-02 
3.9051595291e-02 1.0697092519e+03 4.0520664116e-02 1.6119329979e-02 
4.1251126306e-02 1.0658607056e+03 4.0304936261e-02 1.6006511414e-02 
